reaction_id,pathway,cohens_d,p_value,adjusted_pval,significant,pathway_direction,pathway_median_d,genes,n_genes,reaction_name,ec_number,comparison
2275,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.9574255670800402,0.08059237514926135,0.12363762155343729,False,Mature_CD8SP,-0.9574255670800402,Eci1; Eci2; Ehhadh; Hadha,4,No name available,4.2.1.17,Late_vs_Mature_CD8SP
2276,Phosphatidylinositol phosphate metabolism,-1.3892008076603186,0.013514879506275421,0.02900527928877796,True,Mature_CD8SP,-1.5598878138673804,Pi4ka; Pi4kb,2,1-Phosphatidylinositol 4-Kinase,2.7.1.67,Late_vs_Mature_CD8SP
2277,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.9574255670800402,0.08059237514926135,0.12363762155343729,False,Mature_CD8SP,-0.9574255670800402,Acaa1a; Acaa1b; Ehhadh; Hsd17b4,4,No name available,1.1.1.35;1.1.1.211,Late_vs_Mature_CD8SP
2278,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.9574255670800402,0.08059237514926135,0.12363762155343729,False,Mature_CD8SP,-0.9574255670800402,Acaa1a; Acaa1b; Myo5b,3,No name available,2.3.1.16,Late_vs_Mature_CD8SP
2279,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.9574255670800402,0.08059237514926135,0.12363762155343729,False,Mature_CD8SP,-0.9574255670800402,Eci1; Eci2; Ehhadh; Hadha,4,No name available,4.2.1.17,Late_vs_Mature_CD8SP
2280,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.9574255670800402,0.08059237514926135,0.12363762155343729,False,Mature_CD8SP,-0.9574255670800402,Acaa1a; Acaa1b; Ehhadh; Hsd17b4,4,No name available,1.1.1.35;1.1.1.211,Late_vs_Mature_CD8SP
2281,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.9574255670800402,0.08059237514926135,0.12363762155343729,False,Mature_CD8SP,-0.9574255670800402,Acaa1a; Acaa1b; Myo5b,3,No name available,2.3.1.16,Late_vs_Mature_CD8SP
2282,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.9574255670800402,0.08059237514926135,0.12363762155343729,False,Mature_CD8SP,-0.9574255670800402,Eci1; Eci2; Ehhadh; Hadha,4,No name available,4.2.1.17,Late_vs_Mature_CD8SP
2283,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.9574255670800402,0.08059237514926135,0.12363762155343729,False,Mature_CD8SP,-0.9574255670800402,Acaa1a; Acaa1b; Ehhadh; Hsd17b4,4,No name available,1.1.1.35;1.1.1.211,Late_vs_Mature_CD8SP
2284,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.9574255670800402,0.08059237514926135,0.12363762155343729,False,Mature_CD8SP,-0.9574255670800402,Acaa1a; Acaa1b; Myo5b,3,No name available,2.3.1.16,Late_vs_Mature_CD8SP
2285,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.9574255670800402,0.08059237514926135,0.12363762155343729,False,Mature_CD8SP,-0.9574255670800402,Eci1; Eci2; Ehhadh; Hadha,4,"cis,cis-3,6-Dodecadienoyl-CoA delta3-cis-delta2-trans-isomerase",5.3.3.8,Late_vs_Mature_CD8SP
2286,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.9574255670800402,0.08059237514926135,0.12363762155343729,False,Mature_CD8SP,-0.9574255670800402,Eci1; Eci2; Ehhadh; Hadha,4,No name available,4.2.1.17,Late_vs_Mature_CD8SP
2287,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.9574255670800402,0.08059237514926135,0.12363762155343729,False,Mature_CD8SP,-0.9574255670800402,Acaa1a; Acaa1b; Ehhadh; Hsd17b4,4,No name available,1.1.1.35;1.1.1.211,Late_vs_Mature_CD8SP
2288,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.9574255670800402,0.08059237514926135,0.12363762155343729,False,Mature_CD8SP,-0.9574255670800402,Acaa1a; Acaa1b; Myo5b,3,No name available,2.3.1.16,Late_vs_Mature_CD8SP
2289,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.7873420006446987,0.1363197410387101,0.19642502990774519,False,Mature_CD8SP,-0.9574255670800402,Acox1; Acox3,2,No name available,1.3.3.6,Late_vs_Mature_CD8SP
2290,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.7873420006446987,0.1363197410387101,0.19642502990774519,False,Mature_CD8SP,-0.9574255670800402,Decr1; Decr2,2,No name available,1.3.1.34,Late_vs_Mature_CD8SP
2291,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal),-0.7873420006446987,0.1363197410387101,0.19642502990774519,False,Mature_CD8SP,-0.9574255670800402,Eci1; Eci2; Ehhadh; Hadha,4,No name available,5.3.3.8,Late_vs_Mature_CD8SP
2292,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.9055672835155198,0.08148884468689727,0.124688448663276,False,Mature_CD8SP,-0.9844880553931268,Acox1; Acox3,2,No name available,1.3.3.6,Late_vs_Mature_CD8SP
2293,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.9055672835155198,0.08148884468689727,0.124688448663276,False,Mature_CD8SP,-0.9844880553931268,Eci1; Eci2; Ehhadh; Hadha,4,No name available,4.2.1.17,Late_vs_Mature_CD8SP
2294,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.9055672835155198,0.08148884468689727,0.124688448663276,False,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Ehhadh; Hsd17b4,4,No name available,1.1.1.35;1.1.1.211,Late_vs_Mature_CD8SP
2295,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.9055672835155198,0.08148884468689727,0.124688448663276,False,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Myo5b,3,No name available,2.3.1.16,Late_vs_Mature_CD8SP
2296,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.9844880553931268,0.06076804492326172,0.09665630299508556,False,Mature_CD8SP,-0.9844880553931268,Acox1; Acox3,2,No name available,1.3.3.6,Late_vs_Mature_CD8SP
2297,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.9844880553931268,0.06076804492326172,0.09665630299508556,False,Mature_CD8SP,-0.9844880553931268,Eci1; Eci2; Ehhadh; Hadha,4,No name available,4.2.1.17,Late_vs_Mature_CD8SP
2298,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.9844880553931268,0.06076804492326172,0.09665630299508556,False,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Ehhadh; Hsd17b4,4,No name available,1.1.1.35;1.1.1.211,Late_vs_Mature_CD8SP
2299,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.9844880553931268,0.06076804492326172,0.09665630299508556,False,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Myo5b,3,No name available,2.3.1.16,Late_vs_Mature_CD8SP
2300,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.9844880553931268,0.06076804492326172,0.09665630299508556,False,Mature_CD8SP,-0.9844880553931268,Acox1; Acox3,2,No name available,1.3.3.6,Late_vs_Mature_CD8SP
2301,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.9844880553931268,0.06076804492326172,0.09665630299508556,False,Mature_CD8SP,-0.9844880553931268,Eci1; Eci2; Ehhadh; Hadha,4,No name available,4.2.1.17,Late_vs_Mature_CD8SP
2302,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.9844880553931268,0.06076804492326172,0.09665630299508556,False,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Ehhadh; Hsd17b4,4,No name available,1.1.1.35;1.1.1.211,Late_vs_Mature_CD8SP
2303,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.9844880553931268,0.06076804492326172,0.09665630299508556,False,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Myo5b,3,No name available,2.3.1.16,Late_vs_Mature_CD8SP
2304,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.9844880553931268,0.06076804492326172,0.09665630299508556,False,Mature_CD8SP,-0.9844880553931268,Acox1; Acox3,2,No name available,1.3.3.6,Late_vs_Mature_CD8SP
2305,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.9844880553931268,0.06076804492326172,0.09665630299508556,False,Mature_CD8SP,-0.9844880553931268,Eci1; Eci2; Ehhadh; Hadha,4,No name available,4.2.1.17,Late_vs_Mature_CD8SP
2306,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.9844880553931268,0.06076804492326172,0.09665630299508556,False,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Ehhadh; Hsd17b4,4,No name available,1.1.1.35;1.1.1.211,Late_vs_Mature_CD8SP
2307,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.9844880553931268,0.06076804492326172,0.09665630299508556,False,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Myo5b,3,No name available,2.3.1.16,Late_vs_Mature_CD8SP
2308,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.8315027793174847,0.1184143559608258,0.1746408787520191,False,Mature_CD8SP,-0.9844880553931268,Acox1; Acox3,2,No name available,1.3.3.6,Late_vs_Mature_CD8SP
2309,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.8315027793174847,0.1184143559608258,0.1746408787520191,False,Mature_CD8SP,-0.9844880553931268,Eci1; Eci2; Ehhadh; Hadha,4,No name available,4.2.1.17,Late_vs_Mature_CD8SP
2310,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.8315027793174847,0.1184143559608258,0.1746408787520191,False,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Ehhadh; Hsd17b4,4,No name available,1.1.1.35;1.1.1.211,Late_vs_Mature_CD8SP
2311,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.8315027793174847,0.1184143559608258,0.1746408787520191,False,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Myo5b,3,No name available,2.3.1.16,Late_vs_Mature_CD8SP
2312,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.8288949533477542,0.11955181963581649,0.17602535446134007,False,Mature_CD8SP,-0.9844880553931268,Acox1; Acox3,2,No name available,1.3.3.6,Late_vs_Mature_CD8SP
2313,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.8288949533477542,0.11955181963581649,0.17602535446134007,False,Mature_CD8SP,-0.9844880553931268,Eci1; Eci2; Ehhadh; Hadha,4,No name available,4.2.1.17,Late_vs_Mature_CD8SP
2314,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.8288949533477542,0.11955181963581649,0.17602535446134007,False,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Ehhadh; Hsd17b4,4,No name available,1.1.1.35;1.1.1.211,Late_vs_Mature_CD8SP
2315,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.8288949533477542,0.11955181963581649,0.17602535446134007,False,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Myo5b,3,No name available,2.3.1.16,Late_vs_Mature_CD8SP
2316,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.8288949533477542,0.11955181963581649,0.17602535446134007,False,Mature_CD8SP,-0.9844880553931268,Acox1; Acox3,2,No name available,1.3.3.6,Late_vs_Mature_CD8SP
2317,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.8288949533477542,0.11955181963581649,0.17602535446134007,False,Mature_CD8SP,-0.9844880553931268,Eci1; Eci2; Ehhadh; Hadha,4,No name available,4.2.1.17,Late_vs_Mature_CD8SP
2318,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.8288949533477542,0.11955181963581649,0.17602535446134007,False,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Ehhadh; Hsd17b4,4,No name available,1.1.1.35;1.1.1.211,Late_vs_Mature_CD8SP
2319,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.8288949533477542,0.11955181963581649,0.17602535446134007,False,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Myo5b,3,No name available,2.3.1.16,Late_vs_Mature_CD8SP
2320,Glycerophospholipid metabolism,-1.414054427394563,0.012960773537878008,0.028296843255526612,True,Mature_CD8SP,-1.4991821211136775,Akr1a1,1,Alcohol Dehydrogenase (NADP+),1.1.1.2,Late_vs_Mature_CD8SP
2321,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-0.8315027793174847,0.1184143559608258,0.1746408787520191,False,Mature_CD8SP,-0.9844880553931268,Eci1; Eci2; Ehhadh; Hadha,4,3-cis-Dodecenoyl-CoA delta3-cis-delta2-trans-isomerase,5.3.3.8,Late_vs_Mature_CD8SP
2322,Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal),-1.278163976308023,0.026429287566277535,0.04847998686478342,True,Mature_CD8SP,-1.278163976308023,Acox1; Acox3,2,No name available,1.3.3.6,Late_vs_Mature_CD8SP
2323,Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal),-1.278163976308023,0.026429287566277535,0.04847998686478342,True,Mature_CD8SP,-1.278163976308023,Eci1; Eci2; Ehhadh; Hadha,4,No name available,4.2.1.17,Late_vs_Mature_CD8SP
2324,Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal),-1.278163976308023,0.026429287566277535,0.04847998686478342,True,Mature_CD8SP,-1.278163976308023,Acaa1a; Acaa1b; Ehhadh; Hsd17b4,4,No name available,1.1.1.35;1.1.1.211,Late_vs_Mature_CD8SP
2325,Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal),-1.278163976308023,0.026429287566277535,0.04847998686478342,True,Mature_CD8SP,-1.278163976308023,Acaa1a; Acaa1b; Myo5b,3,No name available,2.3.1.16,Late_vs_Mature_CD8SP
2326,Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal),-1.278163976308023,0.026429287566277535,0.04847998686478342,True,Mature_CD8SP,-1.278163976308023,Acox1; Acox3,2,No name available,1.3.3.6,Late_vs_Mature_CD8SP
2327,Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal),-1.278163976308023,0.026429287566277535,0.04847998686478342,True,Mature_CD8SP,-1.278163976308023,Eci1; Eci2; Ehhadh; Hadha,4,No name available,4.2.1.17,Late_vs_Mature_CD8SP
2328,Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal),-1.278163976308023,0.026429287566277535,0.04847998686478342,True,Mature_CD8SP,-1.278163976308023,Acaa1a; Acaa1b; Ehhadh; Hsd17b4,4,No name available,1.1.1.35;1.1.1.211,Late_vs_Mature_CD8SP
2329,Beta oxidation of unsaturated fatty acids (n-7) (peroxisomal),-1.278163976308023,0.026429287566277535,0.04847998686478342,True,Mature_CD8SP,-1.278163976308023,Acaa1a; Acaa1b; Myo5b,3,No name available,2.3.1.16,Late_vs_Mature_CD8SP
2330,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-1.278163976308023,0.026429287566277535,0.04847998686478342,True,Mature_CD8SP,-0.9844880553931268,Eci1; Eci2; Ehhadh; Hadha,4,No name available,4.2.1.17,Late_vs_Mature_CD8SP
2331,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-1.278163976308023,0.026429287566277535,0.04847998686478342,True,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Ehhadh; Hsd17b4,4,No name available,1.1.1.35;1.1.1.211,Late_vs_Mature_CD8SP
2332,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-1.278163976308023,0.026429287566277535,0.04847998686478342,True,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Myo5b,3,No name available,2.3.1.16,Late_vs_Mature_CD8SP
2333,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-1.278163976308023,0.026429287566277535,0.04847998686478342,True,Mature_CD8SP,-0.9844880553931268,Eci1; Eci2; Ehhadh; Hadha,4,No name available,4.2.1.17,Late_vs_Mature_CD8SP
2334,Fatty acid oxidation,-2.305163593057058,0.0012513837294109847,0.009798926779755905,True,Mature_CD8SP,-1.409631923740098,Acox1,1,Acyl Coenzyme A Oxidase,1.3.3.6,Late_vs_Mature_CD8SP
2335,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-1.278163976308023,0.026429287566277535,0.04847998686478342,True,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Ehhadh; Hsd17b4,4,No name available,1.1.1.35;1.1.1.211,Late_vs_Mature_CD8SP
2336,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-1.278163976308023,0.026429287566277535,0.04847998686478342,True,Mature_CD8SP,-0.9844880553931268,Acaa1a; Acaa1b; Myo5b,3,No name available,2.3.1.16,Late_vs_Mature_CD8SP
2337,Fatty acid oxidation,-2.1091788466297117,0.0019901275137325617,0.012568503438974298,True,Mature_CD8SP,-1.409631923740098,Eci1; Eci2; Ehhadh,3,Dodecenoyl Coenzyme A Isomerase,5.3.3.8,Late_vs_Mature_CD8SP
2338,Beta oxidation of unsaturated fatty acids (n-9) (peroxisomal),-1.278163976308023,0.026429287566277535,0.04847998686478342,True,Mature_CD8SP,-0.9844880553931268,Eci1; Eci2; Ehhadh; Hadha,4,No name available,5.3.3.8,Late_vs_Mature_CD8SP
2339,Fatty acid oxidation,-2.1091788466297117,0.0019901275137325617,0.012568503438974298,True,Mature_CD8SP,-1.409631923740098,Ech1,1,No name available,2.3.1.16,Late_vs_Mature_CD8SP
2340,Fatty acid oxidation,-2.1091788466297117,0.0019901275137325617,0.012568503438974298,True,Mature_CD8SP,-1.409631923740098,Decr1,1,"2,4-Dienoyl Coenzyme A Reductase (NADPH)",1.3.1.34,Late_vs_Mature_CD8SP
2341,Fatty acid oxidation,-2.1091788466297117,0.0019901275137325617,0.012568503438974298,True,Mature_CD8SP,-1.409631923740098,Eci1; Eci2; Ehhadh,3,Dodecenoyl Coenzyme A Isomerase,5.3.3.8,Late_vs_Mature_CD8SP
2342,Fatty acid oxidation,-2.1091788466297117,0.0019901275137325617,0.012568503438974298,True,Mature_CD8SP,-1.409631923740098,Echs1; Ehhadh; Hadha; Hadhb,4,Enoyl Coenzyme A Hydratase,4.2.1.17,Late_vs_Mature_CD8SP
2343,Fatty acid oxidation,-2.1091788466297117,0.0019901275137325617,0.012568503438974298,True,Mature_CD8SP,-1.409631923740098,Ehhadh; Hadh; Hsd17b10; Hsd17b4,4,3-Hydroxyacyl Coenzyme A Dehydrogenase,1.1.1.35,Late_vs_Mature_CD8SP
2344,Fatty acid oxidation,-2.1091788466297117,0.0019901275137325617,0.012568503438974298,True,Mature_CD8SP,-1.409631923740098,Acaa2; Hadha; Hadhb,3,Acetyl Coenzyme A C-Acyltransferase,2.3.1.16,Late_vs_Mature_CD8SP
2345,Glycerophospholipid metabolism,-1.179681668876694,0.03869277777239631,0.06724790485881159,False,Mature_CD8SP,-1.4991821211136775,,0,Alkylacetylglycerophosphatase,3.1.3.59,Late_vs_Mature_CD8SP
2346,Fatty acid oxidation,-0.7102769956520152,0.1567109810498091,0.2227023360369975,False,Mature_CD8SP,-1.409631923740098,Phyh,1,Phytanoyl Coenzyme A Dioxygenase,1.14.11.18,Late_vs_Mature_CD8SP
2347,Fatty acid oxidation,-0.7102769956520152,0.1567109810498091,0.2227023360369975,False,Mature_CD8SP,-1.409631923740098,Hacl1,1,No name available,1.2.1.3,Late_vs_Mature_CD8SP
2348,Fatty acid oxidation,-1.7056544949148813,0.0028767450683033903,0.015535445915432364,True,Mature_CD8SP,-1.409631923740098,Phyh,1,Long-Chain-Aldehyde Dehydrogenase,1.2.1.48,Late_vs_Mature_CD8SP
2349,Fatty acid oxidation,-0.6526691694671323,0.19084329277662004,0.2637592138756048,False,Mature_CD8SP,-1.409631923740098,Phyh,1,Long-Chain-Aldehyde Dehydrogenase,1.2.1.48,Late_vs_Mature_CD8SP
2350,Fatty acid oxidation,-1.5839529854722811,0.005040730572150596,0.017987550379564652,True,Mature_CD8SP,-1.409631923740098,Acot2; Acot4; Acsbg1; Acsbg2; Acsl1; Acsl3; Acsl4; Acsl5; Acsl6; Slc27a2,10,Long-Chain-Fatty-Acid- Coenzyme A Ligase,6.2.1.3,Late_vs_Mature_CD8SP
2351,Fatty acid oxidation,-0.7102769956520152,0.1567109810498091,0.2227023360369975,False,Mature_CD8SP,-1.409631923740098,Slc27a2,1,Phytanate- Coenzyme A Ligase,6.2.1.24,Late_vs_Mature_CD8SP
2352,Beta oxidation of even-chain fatty acids (mitochondrial),-1.6313251617871738,0.00439339126307435,0.017738688673070036,True,Mature_CD8SP,-1.9548269563089171,Acaa1a; Acaa1b; Acaa2; Acad9; Acadl; Acadm; Acadvl; Echs1; Hadh; Hadha; Hadhb; Hsd17b10,12,No name available,4.2.1.17;1.1.1.35;1.1.1.211;1.3.8.7;1.3.8.8;1.3.8.9;2.3.1.16,Late_vs_Mature_CD8SP
2353,Fatty acid oxidation,-1.6657229955513182,0.008774999498865366,0.021756208230456896,True,Mature_CD8SP,-1.409631923740098,Elovl1; Elovl2; Elovl5; Elovl6,4,No name available,3.3.2.9,Late_vs_Mature_CD8SP
2354,Fatty acid oxidation,-1.6657229955513182,0.008774999498865366,0.021756208230456896,True,Mature_CD8SP,-1.409631923740098,Elovl1,1,No name available,3.1.3.59,Late_vs_Mature_CD8SP
2355,Fatty acid oxidation,-1.6303688663636333,0.007311427017566244,0.020208419242017713,True,Mature_CD8SP,-1.409631923740098,Elovl1,1,No name available,1.14.11.18,Late_vs_Mature_CD8SP
2356,Fatty acid oxidation,-1.6303688663636333,0.007311427017566244,0.020208419242017713,True,Mature_CD8SP,-1.409631923740098,Elovl1; Elovl2; Elovl5; Elovl6,4,No name available,1.2.1.48,Late_vs_Mature_CD8SP
2357,Fatty acid oxidation,-1.6303688663636333,0.007311427017566244,0.020208419242017713,True,Mature_CD8SP,-1.409631923740098,Elovl1,1,No name available,6.2.1.24,Late_vs_Mature_CD8SP
2358,Beta oxidation of even-chain fatty acids (mitochondrial),-1.7160763621013486,0.0048284645837411285,0.017784931670419633,True,Mature_CD8SP,-1.9548269563089171,Acaa1a; Acaa1b; Acaa2; Acad9; Acadl; Acadm; Acadvl; Echs1; Hadh; Hadha; Hadhb; Hsd17b10,12,No name available,4.2.1.17;1.1.1.35;1.1.1.211;1.3.8.7;1.3.8.8;1.3.8.9;2.3.1.16,Late_vs_Mature_CD8SP
2359,Beta oxidation of even-chain fatty acids (mitochondrial),-1.7977371720708923,0.0037420943307422423,0.016723156523264025,True,Mature_CD8SP,-1.9548269563089171,Acaa1a; Acaa1b; Acaa2; Acad9; Acadl; Acadm; Acadvl; Echs1; Hadh; Hadha; Hadhb; Hsd17b10,12,No name available,4.2.1.17;1.1.1.35;1.1.1.211;1.3.8.7;1.3.8.8;1.3.8.9;2.3.1.16,Late_vs_Mature_CD8SP
2360,Beta oxidation of even-chain fatty acids (mitochondrial),-1.8043423036969597,0.0020530875391936575,0.012811673823090215,True,Mature_CD8SP,-1.9548269563089171,Acaa1a; Acaa1b; Acaa2; Acad9; Acadl; Acadm; Acadvl; Echs1; Hadh; Hadha; Hadhb; Hsd17b10,12,No name available,4.2.1.17;1.1.1.35;1.1.1.211;1.3.8.7;1.3.8.8;1.3.8.9;2.3.1.16,Late_vs_Mature_CD8SP
2361,Beta oxidation of even-chain fatty acids (mitochondrial),-1.9733825174761497,0.0014031147064883468,0.010545066796386726,True,Mature_CD8SP,-1.9548269563089171,Acaa1a; Acaa1b; Acaa2; Acad9; Acadl; Acadm; Acadvl; Echs1; Hadh; Hadha; Hadhb; Hsd17b10,12,No name available,4.2.1.17;1.1.1.35;1.1.1.211;1.3.8.7;1.3.8.8;1.3.8.9;2.3.1.16,Late_vs_Mature_CD8SP
2362,Fatty acid oxidation,-1.6303688663636333,0.007311427017566244,0.020208419242017713,True,Mature_CD8SP,-1.409631923740098,Elovl1,1,No name available,1.2.1.48,Late_vs_Mature_CD8SP
2363,Beta oxidation of even-chain fatty acids (mitochondrial),-1.8774060111023143,0.0015478532434259672,0.011122499169463288,True,Mature_CD8SP,-1.9548269563089171,Acaa1a; Acaa1b; Acaa2; Acad9; Acadl; Acadm; Acadvl; Echs1; Hadh; Hadha; Hadhb; Hsd17b10,12,No name available,4.2.1.17;1.1.1.35;1.1.1.211;1.3.8.7;1.3.8.8;1.3.8.9;2.3.1.16,Late_vs_Mature_CD8SP
2364,Beta oxidation of even-chain fatty acids (mitochondrial),-2.118070720786264,0.0007505523976805858,0.007464873186442708,True,Mature_CD8SP,-1.9548269563089171,Acaa1a; Acaa1b; Acaa2; Acad9; Acadl; Acadm; Acadvl; Echs1; Hadh; Hadha; Hadhb; Hsd17b10,12,No name available,4.2.1.17;1.1.1.35;1.1.1.211;1.3.8.7;1.3.8.8;1.3.8.9;2.3.1.16,Late_vs_Mature_CD8SP
2365,Beta oxidation of even-chain fatty acids (mitochondrial),-1.6375294530208016,0.005566326290790522,0.018219187426901484,True,Mature_CD8SP,-1.9548269563089171,Acaa1a; Acaa1b; Acaa2; Acad9; Acadl; Acadm; Acadvl; Echs1; Hadh; Hadha; Hadhb; Hsd17b10,12,No name available,4.2.1.17;1.1.1.35;1.1.1.211;1.3.8.7;1.3.8.8;1.3.8.9;2.3.1.16,Late_vs_Mature_CD8SP
2366,Beta oxidation of even-chain fatty acids (mitochondrial),-1.9658090719866292,0.0010711654683513384,0.008854399631286808,True,Mature_CD8SP,-1.9548269563089171,Acaa1a; Acaa1b; Acaa2; Acad9; Acadl; Acadm; Acadvl; Echs1; Hadh; Hadha; Hadhb; Hsd17b10,12,No name available,4.2.1.17;1.1.1.35;1.1.1.211;1.3.8.7;1.3.8.8;1.3.8.9;2.3.1.16,Late_vs_Mature_CD8SP
2367,Cholesterol metabolism,-0.9911140525765759,0.05948490767221667,0.09545991862733,False,Mature_CD8SP,-1.3718151053100363,Tm7sf2,1,Delta14-Sterol Reductase,1.3.1.70,Late_vs_Mature_CD8SP
2368,Beta oxidation of even-chain fatty acids (mitochondrial),-1.7830792380753375,0.004349958962513616,0.017606724150537784,True,Mature_CD8SP,-1.9548269563089171,Acaa1a; Acaa1b; Acaa2; Acad9; Acadl; Acadm; Acadvl; Echs1; Hadh; Hadha; Hadhb; Hsd17b10,12,No name available,4.2.1.17;1.1.1.35;1.1.1.211;1.3.8.7;1.3.8.8;1.3.8.9;2.3.1.16,Late_vs_Mature_CD8SP
2369,Beta oxidation of even-chain fatty acids (mitochondrial),-1.6987767452270877,0.0071853344831399185,0.02002902011238817,True,Mature_CD8SP,-1.9548269563089171,Acaa1a; Acaa1b; Acaa2; Acad9; Acadl; Acadm; Acadvl; Echs1; Hadh; Hadha; Hadhb; Hsd17b10,12,No name available,4.2.1.17;1.1.1.35;1.1.1.211;1.3.8.7;1.3.8.8;1.3.8.9;2.3.1.16,Late_vs_Mature_CD8SP
2370,Beta oxidation of even-chain fatty acids (mitochondrial),-2.0801815520898965,0.0012266936684575055,0.009692550910848929,True,Mature_CD8SP,-1.9548269563089171,Acaa1a; Acaa1b; Acaa2; Acad9; Acadl; Acadm; Acadvl; Echs1; Hadh; Hadha; Hadhb; Hsd17b10,12,No name available,4.2.1.17;1.1.1.35;1.1.1.211;1.3.8.7;1.3.8.8;1.3.8.9;2.3.1.16,Late_vs_Mature_CD8SP
