reaction_id,pathway,cohens_d,p_value,adjusted_pval,significant,pathway_direction,pathway_median_d,genes,n_genes,reaction_name,ec_number,comparison
2787,ROS detoxification,-0.37665972837568024,0.4375582341472627,0.5290523482701547,False,Mature_CD8SP,0.03847205811414306,Cat,1,hydrogen-peroxide:hydrogen-peroxide oxidoreductase,1.11.1.6,Early_vs_Mature_CD8SP
2788,ROS detoxification,-0.4812807401274255,0.32354384275517933,0.4265011979521571,False,Mature_CD8SP,0.03847205811414306,Cat,1,hydrogen-peroxide:hydrogen-peroxide oxidoreductase,1.11.1.6,Early_vs_Mature_CD8SP
2789,Glyoxylate and dicarboxylate metabolism,-0.3259387016553173,0.4993729416391044,0.5816489600248789,False,Mature_CD8SP,-0.3259387016553173,Abtb2; Cat,2,hydrogen-peroxide:hydrogen-peroxide oxidoreductase,1.11.1.6,Early_vs_Mature_CD8SP
2790,Amino sugar and nucleotide sugar metabolism,-0.13631211322426345,0.7762653566662819,0.8314249762202769,False,Mature_CD8SP,-1.2593788507215455,Hexa; Hexb; Hexd,3,chitobiose N-acetylglucosaminohydrolase,3.2.1.52,Early_vs_Mature_CD8SP
2791,Starch and sucrose metabolism,-0.957465007701456,0.06193326327903952,0.10616929399542088,False,Mature_CD8SP,-0.8726630199510559,Capn3; Gaa; Ganc; Mgam,4,maltose glucohydrolase,3.2.1.20,Early_vs_Mature_CD8SP
2792,Porphyrin metabolism,-0.584416555141455,0.23335090533504244,0.3308660953422852,False,Mature_CD8SP,-0.8426704201471892,Cp; Fth1; Ftmt; Fxn; Hps3,5,Fe(II):oxygen oxidoreductase,1.16.3.1,Early_vs_Mature_CD8SP
2793,Nicotinate and nicotinamide metabolism,-0.031852276194263215,0.9470574139352309,0.963371650276073,False,Mature_CD8SP,-1.4354652639258985,Cyb5r1; Cyb5r2; Cyb5r3; Cyb5r4; Cyb5rl,5,NADH:ferricytochrome-b5 oxidoreductase,1.6.2.2,Early_vs_Mature_CD8SP
2794,Arginine and proline metabolism,0.9777924646633965,0.062142813600381104,0.10649214603329221,False,Early,-1.0657316129111971,Nos1; Nos2; Nos3,3,"N-(omega)-Hydroxyarginine,NADPH:oxygen oxidoreductase (nitric-oxide-forming)",1.14.13.39,Early_vs_Mature_CD8SP
2795,Cysteine and methionine metabolism,-0.27805656312682725,0.5641069289978983,0.6478775178743309,False,Mature_CD8SP,-1.324038919999101,Atg9b; Txnrd1; Txnrd2; Txnrd3,4,No name available,1.8.1.9,Early_vs_Mature_CD8SP
2796,Cysteine and methionine metabolism,-1.2819749496784296,0.015183298608274751,0.03413408636061529,True,Mature_CD8SP,-1.324038919999101,Atg9b; Txnrd1; Txnrd2; Txnrd3,4,No name available,1.8.1.9,Early_vs_Mature_CD8SP
2797,Cysteine and methionine metabolism,-1.2819749496784296,0.015183298608274751,0.03413408636061529,True,Mature_CD8SP,-1.324038919999101,,0,L-cysteine:NAD+ oxidoreductase,1.8.1.6,Early_vs_Mature_CD8SP
2798,Cysteine and methionine metabolism,-0.8843035516037409,0.07904166520375265,0.13025312844312487,False,Mature_CD8SP,-1.324038919999101,,0,L-cysteine:NAD+ oxidoreductase,1.8.1.6,Early_vs_Mature_CD8SP
2799,Fatty acid oxidation,-1.528225545673449,0.0067311881886604405,0.027246836490550784,True,Mature_CD8SP,-1.0789614372066798,Acox1,1,Acyl Coenzyme A Oxidase,1.3.3.6,Early_vs_Mature_CD8SP
2800,Purine metabolism,-1.3772371402692027,0.010121261692956832,0.029558252476842812,True,Mature_CD8SP,-1.3092416095988118,Cant1; Entpd1; Entpd2; Entpd3; Entpd4; Entpd5; Entpd6; Entpd8,8,ADP phosphohydrolase,3.6.1.5;3.6.1.6,Early_vs_Mature_CD8SP
2801,Nucleotide metabolism,-1.2890302967100395,0.015355335864519244,0.03440783444165637,True,Mature_CD8SP,-1.2127925908630703,Entpd1; Entpd3; Entpd8,3,ADP phosphohydrolase,3.6.1.5,Early_vs_Mature_CD8SP
2802,Purine metabolism,-1.4289920836767867,0.00814612922975684,0.028999922875958213,True,Mature_CD8SP,-1.3092416095988118,Adcy1; Adcy10; Adcy2; Adcy3; Adcy4; Adcy5; Adcy6; Adcy7; Adcy8; Adcy9; Gucy1a1; Gucy1a2; Gucy1b1; Gucy2c; Gucy2e; Gucy2f; Npr1; Npr2,18,ATP diphosphate-lyase (cyclizing,4.6.1.1;4.6.1.2,Early_vs_Mature_CD8SP
2803,Purine metabolism,-1.9826166451256142,0.0006721977834593845,0.008262819774148092,True,Mature_CD8SP,-1.3092416095988118,Ak1; Ak2; Ak3; Ak4; Ak5; Ak6; Ak7; Ak8; Ak9; Taf9,10,ATP:AMP phosphotransferase,2.7.4.3,Early_vs_Mature_CD8SP
2804,Purine metabolism,-1.9826166451256142,0.0006721977834593845,0.008262819774148092,True,Mature_CD8SP,-1.3092416095988118,Ak1; Ak2; Ak3; Ak4; Ak5; Ak6; Ak7; Ak8; Ak9; Taf9,10,ATP:AMP phosphotransferase,2.7.4.3,Early_vs_Mature_CD8SP
2805,Fatty acid oxidation,-1.635315389147053,0.004530510077733108,0.02362709008545682,True,Mature_CD8SP,-1.0789614372066798,Acox1,1,Acyl Coenzyme A Oxidase,1.3.3.6,Early_vs_Mature_CD8SP
2806,Purine metabolism,-2.085283517898519,0.0008174787266236653,0.009322955933721134,True,Mature_CD8SP,-1.3092416095988118,Ak1; Ak2; Ak3; Ak4; Ak5; Ak6; Ak7; Ak8; Ak9; Taf9,10,ATP:AMP phosphotransferase,2.7.4.3,Early_vs_Mature_CD8SP
2807,Purine metabolism,-2.085283517898519,0.0008174787266236653,0.009322955933721134,True,Mature_CD8SP,-1.3092416095988118,Ak1; Ak2; Ak3; Ak4; Ak5; Ak6; Ak7; Ak8; Ak9; Taf9,10,ATP:AMP phosphotransferase,2.7.4.3,Early_vs_Mature_CD8SP
2808,Pyrimidine metabolism,-0.8942782893977199,0.07746673937301392,0.12783497660042123,False,Mature_CD8SP,-1.3988230024986712,Nme1; Nme2; Nme3; Nme4; Nme6; Nme7,6,ATP:UDP phosphotransferase,2.7.4.6,Early_vs_Mature_CD8SP
2809,Pyrimidine metabolism,-0.8942782893977199,0.07746673937301392,0.12783497660042123,False,Mature_CD8SP,-1.3988230024986712,Nme1; Nme2; Nme3; Nme4; Nme6; Nme7,6,ATP:UDP phosphotransferase,2.7.4.6,Early_vs_Mature_CD8SP
2810,Pyrimidine metabolism,-0.8942782893977199,0.07746673937301392,0.12783497660042123,False,Mature_CD8SP,-1.3988230024986712,Cmpk1,1,ATP:UMP phosphotransferase,2.7.4.14;2.7.4.4,Early_vs_Mature_CD8SP
2811,Pyrimidine metabolism,-0.8942782893977199,0.07746673937301392,0.12783497660042123,False,Mature_CD8SP,-1.3988230024986712,Cmpk1,1,ATP:UMP phosphotransferase,2.7.4.14;2.7.4.4,Early_vs_Mature_CD8SP
2812,Purine metabolism,-1.1996333177402116,0.02167472334362592,0.04412898649382357,True,Mature_CD8SP,-1.3092416095988118,Acp3; Nt5c; Nt5c1a; Nt5c1b; Nt5c2; Nt5c3; Nt5c3b; Nt5e; Nt5m; Rbak,10,adenosine 5'-monophosphate phosphohydrolase,3.1.3.5,Early_vs_Mature_CD8SP
2813,Purine metabolism,-1.2035188939563493,0.02132081261207013,0.043591146817726,True,Mature_CD8SP,-1.3092416095988118,Adk; Dck,2,ATP:adenosine 5'-phosphotransferase,2.7.1.20;2.7.1.74,Early_vs_Mature_CD8SP
2814,Purine metabolism,-1.4289920836767867,0.00814612922975684,0.028999922875958213,True,Mature_CD8SP,-1.3092416095988118,Pde10a; Pde11a; Pde1a; Pde1b; Pde1c; Pde2a; Pde3a; Pde3b; Pde4a; Pde4b; Pde4c; Pde4d; Pde5a; Pde6a; Pde6b; Pde6c; Pde6g; Pde6h; Pde7a; Pde7b; Pde8a; Pde8b; Pde9a,23,"adenosine 3',5'-phosphate 5'-nucleotidohydrolase",3.1.4.17,Early_vs_Mature_CD8SP
2815,Purine metabolism,-0.8942782893977199,0.07746673937301392,0.12783497660042123,False,Mature_CD8SP,-1.3092416095988118,Nme1; Nme2; Nme3; Nme4; Nme6; Nme7,6,ATP:GDP phosphotransferase,2.7.4.6,Early_vs_Mature_CD8SP
2816,Purine metabolism,-0.8942782893977199,0.07746673937301392,0.12783497660042123,False,Mature_CD8SP,-1.3092416095988118,Nme1; Nme2; Nme3; Nme4; Nme6; Nme7,6,ATP:GDP phosphotransferase,2.7.4.6,Early_vs_Mature_CD8SP
2817,Purine metabolism,-2.085283517898519,0.0008174787266236653,0.009322955933721134,True,Mature_CD8SP,-1.3092416095988118,Nme1; Nme2; Nme3; Nme4; Nme6; Nme7,6,ATP:GDP phosphotransferase,2.7.4.6,Early_vs_Mature_CD8SP
2818,Purine metabolism,-2.085283517898519,0.0008174787266236653,0.009322955933721134,True,Mature_CD8SP,-1.3092416095988118,Nme1; Nme2; Nme3; Nme4; Nme6; Nme7,6,ATP:GDP phosphotransferase,2.7.4.6,Early_vs_Mature_CD8SP
2819,Purine metabolism,-0.986643888616308,0.06425506461190686,0.10950121807674212,False,Mature_CD8SP,-1.3092416095988118,Guk1,1,ATP:GMP phosphotransferase,2.7.4.8,Early_vs_Mature_CD8SP
2820,Purine metabolism,-0.986643888616308,0.06425506461190686,0.10950121807674212,False,Mature_CD8SP,-1.3092416095988118,Guk1,1,ATP:GMP phosphotransferase,2.7.4.8,Early_vs_Mature_CD8SP
2821,Purine metabolism,-1.479871825124686,0.006523323034237713,0.026982489603048835,True,Mature_CD8SP,-1.3092416095988118,Adcy1; Adcy10; Adcy2; Adcy3; Adcy4; Adcy5; Adcy6; Adcy7; Adcy8; Adcy9; Gucy1a1; Gucy1a2; Gucy1b1; Gucy2c; Gucy2e; Gucy2f; Npr1; Npr2,18,GTP diphosphate-lyase (cyclizing,4.6.1.1;4.6.1.2,Early_vs_Mature_CD8SP
2822,Nucleotide metabolism,-0.8942782893977199,0.07746673937301392,0.12783497660042123,False,Mature_CD8SP,-1.2127925908630703,Cmpk1,1,ATP:CMP phosphotransferase,2.7.4.14;2.7.4.25,Early_vs_Mature_CD8SP
2823,Nucleotide metabolism,-0.8942782893977199,0.07746673937301392,0.12783497660042123,False,Mature_CD8SP,-1.2127925908630703,Cmpk1,1,ATP:CMP phosphotransferase,2.7.4.14;2.7.4.25,Early_vs_Mature_CD8SP
2824,Nucleotide metabolism,-0.8792384393240765,0.09149295314078562,0.14871555358311203,False,Mature_CD8SP,-1.2127925908630703,Cmpk2,1,ATP:CMP phosphotransferase,2.7.4.14,Early_vs_Mature_CD8SP
2825,Nucleotide metabolism,-0.8792384393240765,0.09149295314078562,0.14871555358311203,False,Mature_CD8SP,-1.2127925908630703,Cmpk2,1,ATP:CMP phosphotransferase,2.7.4.14,Early_vs_Mature_CD8SP
2826,Pyrimidine metabolism,-0.8942782893977199,0.07746673937301392,0.12783497660042123,False,Mature_CD8SP,-1.3988230024986712,Nme1; Nme2; Nme3; Nme4; Nme6; Nme7,6,ATP:CDP phosphotransferase,2.7.4.6,Early_vs_Mature_CD8SP
2827,Pyrimidine metabolism,-0.8942782893977199,0.07746673937301392,0.12783497660042123,False,Mature_CD8SP,-1.3988230024986712,Nme1; Nme2; Nme3; Nme4; Nme6; Nme7,6,ATP:CDP phosphotransferase,2.7.4.6,Early_vs_Mature_CD8SP
2828,Pyrimidine metabolism,-2.309969996497163,0.00016505977082357335,0.0036866217658273713,True,Mature_CD8SP,-1.3988230024986712,Nme1; Nme2; Nme3; Nme4; Nme6; Nme7,6,ATP:CDP phosphotransferase,2.7.4.6,Early_vs_Mature_CD8SP
2829,Pyrimidine metabolism,-2.309969996497163,0.00016505977082357335,0.0036866217658273713,True,Mature_CD8SP,-1.3988230024986712,Nme1; Nme2; Nme3; Nme4; Nme6; Nme7,6,ATP:CDP phosphotransferase,2.7.4.6,Early_vs_Mature_CD8SP
2830,Pyrimidine metabolism,-0.9927757219394163,0.051428224552694066,0.08937174902648208,False,Mature_CD8SP,-1.3988230024986712,Ctps1; Ctps2,2,UTP:ammonia ligase (ADP-forming),6.3.4.2,Early_vs_Mature_CD8SP
2831,Pyrimidine metabolism,-1.2820564691588823,0.02065065604848646,0.04253168880787587,True,Mature_CD8SP,-1.3988230024986712,Cad,1,"HCO3-:L-glutamine amido-ligase (ADP-forming, carbamate-phosphorylating)",6.3.5.5,Early_vs_Mature_CD8SP
2832,Pyrimidine metabolism,-1.6127246878889319,0.004827292151108679,0.024213755965236648,True,Mature_CD8SP,-1.3988230024986712,Umps,1,orotidine-5'-phosphate carboxy-lyase (UMP-forming),4.1.1.23,Early_vs_Mature_CD8SP
2833,Purine metabolism,-1.5388279535550429,0.006315656117020525,0.02670841360797167,True,Mature_CD8SP,-1.3092416095988118,Atic,1,"IMP 1,2-hydrolase (decyclizing)",3.5.4.10,Early_vs_Mature_CD8SP
2834,Purine metabolism,-1.4097951214486444,0.009954627765472136,0.029558252476842812,True,Mature_CD8SP,-1.3092416095988118,Atic,1,"IMP 1,2-hydrolase (decyclizing)",3.5.4.10,Early_vs_Mature_CD8SP
2835,Purine metabolism,-1.3478542701911413,0.011536736034980417,0.030221148081642505,True,Mature_CD8SP,-1.3092416095988118,Impdh1; Impdh2,2,IMP:NAD+ oxidoreductase,1.1.1.205,Early_vs_Mature_CD8SP
2836,Purine metabolism,-1.0446623566272724,0.04261821974742597,0.07567749445244577,False,Mature_CD8SP,-1.3092416095988118,Adss1; Adss2,2,IMP:L-aspartate ligase (GDP-forming),6.3.4.4,Early_vs_Mature_CD8SP
2837,Purine metabolism,-2.4021600292206697,0.00012023559864026174,0.00298271440580735,True,Mature_CD8SP,-1.3092416095988118,Nme1; Nme2; Nme3; Nme4; Nme6; Nme7,6,ATP:dADP phosphotransferase,2.7.4.6,Early_vs_Mature_CD8SP
2838,Purine metabolism,-2.4021600292206697,0.00012023559864026174,0.00298271440580735,True,Mature_CD8SP,-1.3092416095988118,Nme1; Nme2; Nme3; Nme4; Nme6; Nme7,6,ATP:dADP phosphotransferase,2.7.4.6,Early_vs_Mature_CD8SP
2839,Purine metabolism,-1.3324924005017762,0.012397862951627285,0.03057117526946702,True,Mature_CD8SP,-1.3092416095988118,Gmps,1,Xanthosine-5'-phosphate:L-glutamine amido-ligase (AMP-forming),6.3.5.2,Early_vs_Mature_CD8SP
2840,Purine metabolism,-1.479871825124686,0.006523323034237713,0.026982489603048835,True,Mature_CD8SP,-1.3092416095988118,Pde10a; Pde11a; Pde1a; Pde1b; Pde1c; Pde2a; Pde3a; Pde3b; Pde4a; Pde4b; Pde4c; Pde4d; Pde5a; Pde6a; Pde6b; Pde6c; Pde6g; Pde6h; Pde7a; Pde7b; Pde8a; Pde8b; Pde9a,23,"Guanosine 3',5'-cyclic phosphate 5'-nucleotidohydrolase",3.1.4.17;3.1.4.35,Early_vs_Mature_CD8SP
2841,Pyrimidine metabolism,-1.189903874027059,0.029854805336888512,0.05747298117653634,False,Mature_CD8SP,-1.3988230024986712,Cad,1,carbamoyl-phosphate:L-aspartate carbamoyltransferase,2.1.3.2,Early_vs_Mature_CD8SP
2842,Pyrimidine metabolism,-1.7332859688290114,0.0030819332440933755,0.02025475511936467,True,Mature_CD8SP,-1.3988230024986712,Cad,1,carbamoyl-phosphate:L-aspartate carbamoyltransferase,2.1.3.2,Early_vs_Mature_CD8SP
2843,Pentose phosphate pathway,-1.2187883797881105,0.019947003729243632,0.041725970212729634,True,Mature_CD8SP,-0.8055757071034304,Prps1; Prps1l1; Prps2,3,ATP:D-ribose-5-phosphate diphosphotransferase,2.7.6.1,Early_vs_Mature_CD8SP
2844,Nucleotide metabolism,-1.2957244543569382,0.014369653083380738,0.03310560528297845,True,Mature_CD8SP,-1.2127925908630703,Tk1,1,ATP:thymidine 5'-phosphotransferase,2.7.1.21,Early_vs_Mature_CD8SP
2845,Pyrimidine metabolism,-1.2238170836590734,0.019550567570977374,0.0410474688348825,True,Mature_CD8SP,-1.3988230024986712,Acp3; Nt5c; Nt5c1a; Nt5c1b; Nt5c2; Nt5c3; Nt5c3b; Nt5e; Nt5m; Rbak,10,thymidylate 5'-phosphohydrolase,3.1.3.5;3.1.3.35,Early_vs_Mature_CD8SP
2846,Pantothenate and CoA metabolism,-1.5263686933432237,0.005247273519144296,0.025028015410603364,True,Mature_CD8SP,-1.1713301030876,Coasy,1,ATP:dephospho-CoA 3'-phosphotransferase,2.7.1.24,Early_vs_Mature_CD8SP
2847,Pyrimidine metabolism,-0.08750980002962164,0.8555749586866623,0.8888676506074072,False,Mature_CD8SP,-1.3988230024986712,Cant1; Entpd1; Entpd2; Entpd3; Entpd4; Entpd5; Entpd6; Entpd8,8,UDP phosphohydrolase,3.6.1.5;3.6.1.6,Early_vs_Mature_CD8SP
2848,Pyrimidine metabolism,-1.6195928095391667,0.004330610432826584,0.02362709008545682,True,Mature_CD8SP,-1.3988230024986712,Cant1; Entpd1; Entpd2; Entpd3; Entpd4; Entpd5; Entpd6; Entpd8,8,UDP phosphohydrolase,3.6.1.5;3.6.1.6,Early_vs_Mature_CD8SP
2849,Nucleotide metabolism,-1.6201650827600949,0.004320057846823243,0.02362709008545682,True,Mature_CD8SP,-1.2127925908630703,Entpd1; Entpd3; Entpd8,3,UTP phosphohydrolase,3.6.1.39;3.6.1.5,Early_vs_Mature_CD8SP
2850,Vitamin B6 metabolism,-1.4884262346086083,0.006246407477925548,0.026540599031143818,True,Mature_CD8SP,-1.3648365456440723,Klhl23; Pdxp; Phospho2; Sh3bp1,4,pyridoxal-5'-phosphate phosphohydrolase,3.1.3.74,Early_vs_Mature_CD8SP
2851,Vitamin B6 metabolism,-1.4884238460234778,0.006246505709016715,0.026540599031143818,True,Mature_CD8SP,-1.3648365456440723,Pdxk,1,ATP:pyridoxal 5'-phosphotransferase,2.7.1.35,Early_vs_Mature_CD8SP
2852,Vitamin B6 metabolism,-1.3648365456440723,0.010671924382710288,0.02958899601451879,True,Mature_CD8SP,-1.3648365456440723,Pdxk,1,ATP:pyridoxine 5'-phosphotransferase,2.7.1.35,Early_vs_Mature_CD8SP
2853,Vitamin B6 metabolism,-1.6838612117444052,0.002676444112139327,0.019314074556675113,True,Mature_CD8SP,-1.3648365456440723,Pnpo,1,pyridoxine 5'-phosphate:oxygen oxidoreductase,1.4.3.5,Early_vs_Mature_CD8SP
2854,Vitamin B6 metabolism,-1.3648365456440723,0.010671924382710288,0.02958899601451879,True,Mature_CD8SP,-1.3648365456440723,Pdxk,1,ATP:pyridoxal 5'-phosphotransferase,2.7.1.35,Early_vs_Mature_CD8SP
2855,Vitamin B6 metabolism,-1.3523513669054088,0.01115239017910093,0.02996958520368687,True,Mature_CD8SP,-1.3648365456440723,Pnpo,1,pyridoxamine-5'-phosphate:oxygen oxidoreductase (deaminating),1.4.3.5,Early_vs_Mature_CD8SP
2856,Vitamin B6 metabolism,-2.6206856519397275,4.471522364327745e-05,0.0015955493782475634,True,Mature_CD8SP,-1.3648365456440723,Pnpo,1,pyridoxamine:oxygen oxidoreductase (deaminating),1.4.3.5,Early_vs_Mature_CD8SP
2857,Vitamin B6 metabolism,0.09003274673571353,0.8510079566569714,0.8857729875814387,False,Early,-1.3648365456440723,Pnpo,1,pyridoxine:oxygen oxidoreductase (deaminating),1.1.3.12;1.4.3.5,Early_vs_Mature_CD8SP
2858,Vitamin B6 metabolism,-1.6833176015040516,0.0026820935611413703,0.019314074556675113,True,Mature_CD8SP,-1.3648365456440723,Pnpo,1,pyridoxine:oxygen oxidoreductase (deaminating),1.1.3.12;1.4.3.5,Early_vs_Mature_CD8SP
2859,Arginine and proline metabolism,-1.571456170252528,0.004536205556554851,0.023635357533080603,True,Mature_CD8SP,-1.0657316129111971,Amd2,1,S-adenosyl-L-methionine carboxy-lyase [S-adenosyl 3-(methylsulfanyl)propylamine-forming],4.1.1.50,Early_vs_Mature_CD8SP
2860,Arginine and proline metabolism,-1.426300372753128,0.009099153085252698,0.02938170457590123,True,Mature_CD8SP,-1.0657316129111971,Srm,1,S-adenosylmethioninamine:putrescine 3-aminopropyltransferase,2.5.1.16,Early_vs_Mature_CD8SP
2861,Arginine and proline metabolism,-1.4118085786968413,0.00953342372959163,0.029527111109425,True,Mature_CD8SP,-1.0657316129111971,Sms; Srm,2,S-adenosylmethioninamine:spermidine 3-aminopropyltransferase,2.5.1.16;2.5.1.22,Early_vs_Mature_CD8SP
2862,Beta-alanine metabolism,-1.430607025275983,0.009143480516409437,0.02938170457590123,True,Mature_CD8SP,-1.2766972583128895,Smox,1,spermidine:oxygen oxidoreductase (spermidine-forming),1.5.3.17,Early_vs_Mature_CD8SP
2863,Beta-alanine metabolism,-1.2674370028528528,0.018963674315209605,0.04009477784869787,True,Mature_CD8SP,-1.2766972583128895,Aldh1b1; Aldh2; Aldh3a2; Aldh7a1; Aldh9a1,5,No name available,1.2.1.3,Early_vs_Mature_CD8SP
2864,Purine metabolism,-1.0444036968553472,0.042667093795909244,0.0757553470556304,False,Mature_CD8SP,-1.3092416095988118,Ampd1; Ampd2; Ampd3,3,AMP aminohydrolase,3.5.4.17;3.5.4.6,Early_vs_Mature_CD8SP
2865,Purine metabolism,-1.2875069890222937,0.015472256319748993,0.03456694891139174,True,Mature_CD8SP,-1.3092416095988118,Acp3; Nt5c; Nt5c1a; Nt5c1b; Nt5c2; Nt5c3; Nt5c3b; Nt5e; Nt5m; Rbak,10,adenosine 5'-monophosphate phosphohydrolase,3.1.3.5,Early_vs_Mature_CD8SP
2866,Purine metabolism,-1.2133795130934482,0.02151474058950357,0.04388535987279887,True,Mature_CD8SP,-1.3092416095988118,Acp3; Nt5c; Nt5c1a; Nt5c1b; Nt5c2; Nt5c3; Nt5c3b; Nt5e; Nt5m; Rbak,10,adenosine 5'-monophosphate phosphohydrolase,3.1.3.5,Early_vs_Mature_CD8SP
2867,Sulfur metabolism,-1.3765387824062882,0.010231532048905216,0.029558252476842812,True,Mature_CD8SP,-1.4093829586386846,Bpnt1; Bpnt2,2,"adenosine-3',5'-bisphosphate 3'-phosphohydrolase",3.1.3.7,Early_vs_Mature_CD8SP
2868,Purine metabolism,-1.3715733324092116,0.010322886800018704,0.029558252476842812,True,Mature_CD8SP,-1.3092416095988118,Aprt,1,AMP:diphosphate phospho-D-ribosyltransferase,2.4.2.7,Early_vs_Mature_CD8SP
2869,Purine metabolism,-4.096788769402955,3.377945233340278e-07,7.16409849628703e-05,True,Mature_CD8SP,-1.3092416095988118,Aprt,1,AMP:diphosphate phospho-D-ribosyltransferase,2.4.2.7,Early_vs_Mature_CD8SP
2870,Pyruvate metabolism,-1.2436239528000166,0.02054260344231549,0.04253168880787587,True,Mature_CD8SP,-1.2976223831807034,Me2; Me3,2,(S)-malate:NAD+ oxidoreductase (decarboxylating),1.1.1.38;1.1.1.39,Early_vs_Mature_CD8SP
2871,Pyruvate metabolism,-1.4905969573344526,0.00878357248659203,0.02938170457590123,True,Mature_CD8SP,-1.2976223831807034,Me1; Rwdd2a,2,(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating),1.1.1.38;1.1.1.40,Early_vs_Mature_CD8SP
2872,Pyruvate metabolism,-1.348174192102679,0.013118045027193626,0.031240158472162202,True,Mature_CD8SP,-1.2976223831807034,Me2; Me3,2,(S)-Malate:NADP+ oxidoreductase(oxaloacetate-decarboxylating),1.1.1.38;1.1.1.40,Early_vs_Mature_CD8SP
2873,Pyruvate metabolism,-1.1928291206152348,0.02679690961506653,0.05224755470460596,False,Mature_CD8SP,-1.2976223831807034,Acot12,1,Acetyl-CoA hydrolase,3.1.2.1,Early_vs_Mature_CD8SP
2874,Pyruvate metabolism,-1.7469809511877474,0.0025865606702451874,0.019074195892321618,True,Mature_CD8SP,-1.2976223831807034,Acot12,1,Acetyl-CoA hydrolase,3.1.2.1,Early_vs_Mature_CD8SP
2875,Glycolysis / Gluconeogenesis,-1.4536931566322968,0.0076016019178118755,0.028486325044352116,True,Mature_CD8SP,-1.288153640223168,Acss2,1,Acetate:CoA ligase (AMP-forming),6.2.1.1,Early_vs_Mature_CD8SP
2876,Glycolysis / Gluconeogenesis,-1.2842952762620898,0.015948523340306515,0.03525956019062333,True,Mature_CD8SP,-1.288153640223168,Acss1; Acss3,2,Acetate:CoA ligase (AMP-forming),6.2.1.1,Early_vs_Mature_CD8SP
2877,Pyruvate metabolism,-0.6474573203853826,0.19244424574832292,0.28172520440192944,False,Mature_CD8SP,-1.2976223831807034,Pck1,1,GTP:oxaloacetate carboxy-lyase (adding GTP,4.1.1.32,Early_vs_Mature_CD8SP
2878,Pyruvate metabolism,-1.959393274277809,0.0024811892738712555,0.018977778328824003,True,Mature_CD8SP,-1.2976223831807034,Pck2,1,GTP:oxaloacetate carboxy-lyase (adding GTP,4.1.1.32,Early_vs_Mature_CD8SP
2879,Propanoate metabolism,-2.0027039375145654,0.0007013561666634322,0.008558363985103696,True,Mature_CD8SP,-1.3223473900013496,Mlycd,1,malonyl-CoA carboxy-lyase (acetyl-CoA-forming),4.1.1.9,Early_vs_Mature_CD8SP
2880,Propanoate metabolism,-1.4565439943165777,0.00765027849104849,0.028486325044352116,True,Mature_CD8SP,-1.3223473900013496,Mlycd,1,malonyl-CoA carboxy-lyase (acetyl-CoA-forming),4.1.1.9,Early_vs_Mature_CD8SP
2881,Propanoate metabolism,-1.5102331838335357,0.00678981717352617,0.027330172468648464,True,Mature_CD8SP,-1.3223473900013496,Mlycd,1,malonyl-CoA carboxy-lyase (acetyl-CoA-forming),4.1.1.9,Early_vs_Mature_CD8SP
2882,Glycolysis / Gluconeogenesis,-1.4693604153748168,0.00704975302428465,0.027884888116610967,True,Mature_CD8SP,-1.288153640223168,Acss2,1,acetyl adenylate:CoA acetyltransferase,6.2.1.1,Early_vs_Mature_CD8SP
2883,"Alanine, aspartate and glutamate metabolism",1.7299864700846508,0.0024207114030467976,0.018977778328824003,True,Early,-1.0565351460740144,Gpt2,1,L-Alanine:2-oxoglutarate aminotransferase,2.6.1.2,Early_vs_Mature_CD8SP
2884,"Alanine, aspartate and glutamate metabolism",1.7299864700846508,0.0024207114030467976,0.018977778328824003,True,Early,-1.0565351460740144,Gpt2,1,L-Alanine:2-oxoglutarate aminotransferase,2.6.1.2,Early_vs_Mature_CD8SP
2885,"Alanine, aspartate and glutamate metabolism",-1.3681145141290756,0.010579719879393339,0.029558252476842812,True,Mature_CD8SP,-1.0565351460740144,Nit2,1,2-oxoglutaramate amidohydrolase,3.5.1.3,Early_vs_Mature_CD8SP
2886,"Alanine, aspartate and glutamate metabolism",-1.124036221996843,0.03428198951416704,0.06289974388989,False,Mature_CD8SP,-1.0565351460740144,Nit2,1,2-oxoglutaramate amidohydrolase,3.5.1.3,Early_vs_Mature_CD8SP
2887,Glutathione metabolism,-0.10257821112982321,0.8307410480977362,0.8685038287322275,False,Mature_CD8SP,-1.4306064466832025,Gpx1; Gpx2; Gpx3; Gpx4; Gpx5; Gpx6; Gpx7; Gpx8; Prdx1; Prdx2; Prdx3; Prdx5; Prdx6,13,glutathione:hydrogen-peroxide oxidoreductase,1.11.1.9;1.11.1.15,Early_vs_Mature_CD8SP
2888,"Alanine, aspartate and glutamate metabolism",-0.27805656312682725,0.5641069289978983,0.6478775178743309,False,Mature_CD8SP,-1.0565351460740144,Gsr,1,glutathione:NADP+ oxidoreductase,1.8.1.7,Early_vs_Mature_CD8SP
2889,Glutathione metabolism,-0.44980248077273904,0.3542681498803202,0.45952018269427697,False,Mature_CD8SP,-1.4306064466832025,Gpx1; Gpx2; Gpx3; Gpx4; Gpx5; Gpx6; Gpx7; Gpx8; Prdx1; Prdx2; Prdx3; Prdx5; Prdx6,13,glutathione:hydrogen-peroxide oxidoreductase,1.11.1.9;1.11.1.15,Early_vs_Mature_CD8SP
