pathway,pathway_direction,pathway_median_d,pathway_n_reactions,pathway_n_significant,pathway_pct_significant,reaction_id,base_id,reaction_name,cohens_d,p_value,significant,gene_association_raw,genes,n_genes,ec_number
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR00992_neg,MAR00992,No name available,1.2473184008714102,0.06965583282873238,False,Cyp19a1 or Cyp1a1 or Cyp1a2 or Cyp1b1 or Cyp2a4 or Cyp2a5 or Cyp2b10 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp2d22 or Cyp2e1 or Cyp2f2 or Cyp2j6 or Cyp2j9 or Cyp2s1 or Cyp2u1 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57 or Cyp4b1 or Cyp4f14 or Cyp4f40 or Cyp4x1,Cyp19a1; Cyp1a1; Cyp1a2; Cyp1b1; Cyp2a4; Cyp2a5; Cyp2b10; Cyp2c29; Cyp2c38; Cyp2c39; Cyp2c55; Cyp2c65; Cyp2c66; Cyp2d22; Cyp2e1; Cyp2f2; Cyp2j6; Cyp2j9; Cyp2s1; Cyp2u1; Cyp3a13; Cyp3a16; Cyp3a41a; Cyp3a41b; Cyp3a44; Cyp3a57; Cyp4b1; Cyp4f14; Cyp4f40; Cyp4x1,30,1.14.14.1
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR00993_neg,MAR00993,No name available,1.2473184008714102,0.06965583282873238,False,Cyp19a1 or Cyp1a1 or Cyp1a2 or Cyp1b1 or Cyp2a4 or Cyp2a5 or Cyp2b10 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp2d22 or Cyp2e1 or Cyp2f2 or Cyp2j6 or Cyp2j9 or Cyp2s1 or Cyp2u1 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57 or Cyp4b1 or Cyp4f14 or Cyp4f40 or Cyp4x1,Cyp19a1; Cyp1a1; Cyp1a2; Cyp1b1; Cyp2a4; Cyp2a5; Cyp2b10; Cyp2c29; Cyp2c38; Cyp2c39; Cyp2c55; Cyp2c65; Cyp2c66; Cyp2d22; Cyp2e1; Cyp2f2; Cyp2j6; Cyp2j9; Cyp2s1; Cyp2u1; Cyp3a13; Cyp3a16; Cyp3a41a; Cyp3a41b; Cyp3a44; Cyp3a57; Cyp4b1; Cyp4f14; Cyp4f40; Cyp4x1,30,1.14.14.1
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR00994_neg,MAR00994,No name available,1.2473184008714102,0.06965583282873238,False,Cyp19a1 or Cyp1a1 or Cyp1a2 or Cyp1b1 or Cyp2a4 or Cyp2a5 or Cyp2b10 or Cyp2c29 or Cyp2c38 or Cyp2c39 or Cyp2c55 or Cyp2c65 or Cyp2c66 or Cyp2d22 or Cyp2e1 or Cyp2f2 or Cyp2j6 or Cyp2j9 or Cyp2s1 or Cyp2u1 or Cyp3a13 or Cyp3a16 or Cyp3a41a or Cyp3a41b or Cyp3a44 or Cyp3a57 or Cyp4b1 or Cyp4f14 or Cyp4f40 or Cyp4x1,Cyp19a1; Cyp1a1; Cyp1a2; Cyp1b1; Cyp2a4; Cyp2a5; Cyp2b10; Cyp2c29; Cyp2c38; Cyp2c39; Cyp2c55; Cyp2c65; Cyp2c66; Cyp2d22; Cyp2e1; Cyp2f2; Cyp2j6; Cyp2j9; Cyp2s1; Cyp2u1; Cyp3a13; Cyp3a16; Cyp3a41a; Cyp3a41b; Cyp3a44; Cyp3a57; Cyp4b1; Cyp4f14; Cyp4f40; Cyp4x1,30,1.14.14.1
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR00995_pos,MAR00995,No name available,1.2473184008714102,0.06965583282873238,False,Ptgs1 or Ptgs2,Ptgs1; Ptgs2,2,1.14.99.1
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR00996_pos,MAR00996,No name available,1.2473184008714102,0.06965583282873238,False,Ptgs1 or Ptgs2,Ptgs1; Ptgs2,2,1.14.99.1
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR00997_pos,MAR00997,No name available,1.2473184008714102,0.06965583282873238,False,Ptgs1 or Ptgs2,Ptgs1; Ptgs2,2,1.14.99.1
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR00998_pos,MAR00998,No name available,1.2473184008714102,0.06965583282873238,False,Alox5,Alox5,1,1.13.11.34
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR00999_pos,MAR00999,No name available,1.2473184008714102,0.06965583282873238,False,Alox5,Alox5,1,1.13.11.34
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01000_pos,MAR01000,No name available,1.2473184008714102,0.06965583282873238,False,Alox5,Alox5,1,1.13.11.34
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01002_pos,MAR01002,No name available,1.2473184008714102,0.06965583282873238,False,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01003_pos,MAR01003,No name available,1.2473184008714102,0.06965583282873238,False,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01004_pos,MAR01004,No name available,1.2473184008714102,0.06965583282873238,False,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01006_pos,MAR01006,No name available,1.2473184008714102,0.06965583282873238,False,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01007_pos,MAR01007,No name available,1.2473184008714102,0.06965583282873238,False,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01008_pos,MAR01008,No name available,1.2473184008714102,0.06965583282873238,False,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01010_neg,MAR01010,No name available,-0.31514431663814346,0.7961139316414563,False,Alox12,Alox12,1,1.13.11.31
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01010_pos,MAR01010,No name available,0.24568900480401087,0.5197673762262658,False,Alox12,Alox12,1,1.13.11.31
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01011_neg,MAR01011,No name available,1.2642597620304863,0.1016320232379835,False,Alox12,Alox12,1,1.13.11.31
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01013_pos,MAR01013,No name available,-0.48653683740405024,0.5862778227443934,False,Alox5,Alox5,1,1.13.11.34
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01014_pos,MAR01014,No name available,1.2642597620304863,0.1016320232379835,False,Alox5,Alox5,1,1.13.11.34
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01015_pos,MAR01015,No name available,-0.9100785198891302,0.22140435206212575,False,Alox5,Alox5,1,1.13.11.34
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01016_pos,MAR01016,No name available,1.2141289528487096,0.12740389581935602,False,Alox5,Alox5,1,1.13.11.34
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01017_pos,MAR01017,No name available,1.2473184008714102,0.06965583282873238,False,Alox5,Alox5,1,1.13.11.34
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01018_pos,MAR01018,No name available,1.2473184008714102,0.06965583282873238,False,Alox5,Alox5,1,1.13.11.34
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01020_neg,MAR01020,No name available,-0.4849507137790953,0.5862778227443934,False,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01020_pos,MAR01020,No name available,1.7368601977601807,0.013156634822295656,True,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01021_neg,MAR01021,No name available,1.2642597620304863,0.1016320232379835,False,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01022_pos,MAR01022,No name available,1.2473184008714102,0.06965583282873238,False,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01023_pos,MAR01023,No name available,1.2473184008714102,0.06965583282873238,False,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01025_neg,MAR01025,No name available,2.6885720142756733,0.0016069986658221952,True,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01025_pos,MAR01025,No name available,1.7368601977601807,0.013156634822295656,True,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01026_pos,MAR01026,No name available,1.2473184008714102,0.06965583282873238,False,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01027_pos,MAR01027,No name available,1.2473184008714102,0.06965583282873238,False,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01028_pos,MAR01028,No name available,1.2473184008714102,0.06965583282873238,False,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01029_pos,MAR01029,arachidonate:oxygen 12-oxidoreductase,-2.4915765447556373,0.003587016951612497,True,Alox12,Alox12,1,1.13.11.31
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01030_pos,MAR01030,arachidonate:oxygen 12-oxidoreductase,-2.6730150921930065,0.002268703998807805,True,Alox12,Alox12,1,1.13.11.31
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01033_pos,MAR01033,arachidonate:oxygen 12-oxidoreductase,-0.08096156609053069,0.9177033047207391,False,Alox12,Alox12,1,1.13.11.31
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01034_pos,MAR01034,arachidonate:oxygen 12-oxidoreductase,1.2473184008714102,0.06965583282873238,False,Alox12,Alox12,1,1.13.11.31
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01037_pos,MAR01037,No name available,-0.17604566765181778,1.0,False,Alox12,Alox12,1,1.13.11.31
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01039_pos,MAR01039,No name available,-0.08096156609053069,0.9177033047207391,False,Alox12,Alox12,1,1.13.11.31
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01041_pos,MAR01041,12-HPETE hydroxymutase,1.2473184008714102,0.06965583282873238,False,No genes,,0,5.4.4.-
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01043_pos,MAR01043,12-HPETE hydroxymutase,1.247318400871393,0.06965583282873238,False,Gpx1 or Gpx2 or Gpx3 or Gpx4 or Gpx5 or Gpx6 or Gpx7 or Gpx8 or Prdx6,Gpx1; Gpx2; Gpx3; Gpx4; Gpx5; Gpx6; Gpx7; Gpx8; Prdx6,9,1.11.1.9
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01045_neg,MAR01045,12-HPETE hydroxymutase,-0.07732628624298751,1.0,False,Gpx1 or Gpx2 or Gpx3 or Gpx4 or Gpx5 or Gpx6 or Gpx7 or Gpx8 or Prdx6,Gpx1; Gpx2; Gpx3; Gpx4; Gpx5; Gpx6; Gpx7; Gpx8; Prdx6,9,1.11.1.9
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01045_pos,MAR01045,12-HPETE hydroxymutase,-2.7803754166088708,0.002268703998807805,True,Gpx1 or Gpx2 or Gpx3 or Gpx4 or Gpx5 or Gpx6 or Gpx7 or Gpx8 or Prdx6,Gpx1; Gpx2; Gpx3; Gpx4; Gpx5; Gpx6; Gpx7; Gpx8; Prdx6,9,1.11.1.9
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01048_pos,MAR01048,12-HPETE hydroxymutase,1.2473184008714102,0.06965583282873238,False,Gpx1 or Gpx2 or Gpx3 or Gpx4 or Gpx5 or Gpx6 or Gpx7 or Gpx8 or Prdx6,Gpx1; Gpx2; Gpx3; Gpx4; Gpx5; Gpx6; Gpx7; Gpx8; Prdx6,9,1.11.1.9
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01049_pos,MAR01049,12-HPETE hydroxymutase,1.2473184008714102,0.06965583282873238,False,Gpx1 or Gpx2 or Gpx3 or Gpx4 or Gpx5 or Gpx6 or Gpx7 or Gpx8 or Prdx6,Gpx1; Gpx2; Gpx3; Gpx4; Gpx5; Gpx6; Gpx7; Gpx8; Prdx6,9,1.11.1.9
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01050_pos,MAR01050,No name available,1.2473184008714102,0.06965583282873238,False,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Gstt2 or Gstz1 or Hpgds or Mgst1 or Mgst2 or Mgst3 or Ptges,Gm3776; Gsta1; Gsta2; Gsta5; Gstk1; Gstm2; Gstm4; Gstm5; Gstm7; Gsto1; Gsto2; Gstp1; Gstp2; Gstt2; Gstz1; Hpgds; Mgst1; Mgst2; Mgst3; Ptges,20,2.5.1.18
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01054_pos,MAR01054,No name available,1.2473184008714102,0.06965583282873238,False,Gm3776 or Gsta1 or Gsta2 or Gsta5 or Gstk1 or Gstm2 or Gstm4 or Gstm5 or Gstm7 or Gsto1 or Gsto2 or Gstp1 or Gstp2 or Gstt2 or Gstz1 or Hpgds or Mgst1 or Mgst2 or Mgst3 or Ptges,Gm3776; Gsta1; Gsta2; Gsta5; Gstk1; Gstm2; Gstm4; Gstm5; Gstm7; Gsto1; Gsto2; Gstp1; Gstp2; Gstt2; Gstz1; Hpgds; Mgst1; Mgst2; Mgst3; Ptges,20,2.5.1.18
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01055_pos,MAR01055,No name available,1.2473184008714102,0.06965583282873238,False,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01057_pos,MAR01057,No name available,1.2473184008714102,0.06965583282873238,False,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01058_pos,MAR01058,No name available,1.2473184008714102,0.06965583282873238,False,Ephx1 or Ephx2,Ephx1; Ephx2,2,3.3.2.9;3.3.2.10
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01059_pos,MAR01059,No name available,1.2473184008714102,0.06965583282873238,False,Cyp4f14 or Cyp4f18 or Cyp4f39 or Cyp4f40,Cyp4f14; Cyp4f18; Cyp4f39; Cyp4f40,4,1.14.13.30
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01061_pos,MAR01061,No name available,1.2473184008714102,0.06965583282873238,False,Cyp4f14 or Cyp4f18 or Cyp4f39 or Cyp4f40,Cyp4f14; Cyp4f18; Cyp4f39; Cyp4f40,4,1.14.13.30
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01062_pos,MAR01062,Arachidonate:oxygen 8-oxidoreductase,1.2473184008714102,0.06965583282873238,False,Alox12,Alox12,1,1.13.11.31
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01063_pos,MAR01063,No name available,1.2473184008714102,0.06965583282873238,False,Alox12,Alox12,1,1.13.11.31
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01064_pos,MAR01064,Arachidonate: oxygen 11-oxidoreductase,1.2473184008714102,0.06965583282873238,False,Alox12,Alox12,1,1.13.11.31
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01065_pos,MAR01065,No name available,1.2473184008714102,0.06965583282873238,False,Aasdh or Acaa1a or Acaa1b or Acaa2 or Acot1 or Acot2 or Acot4 or Acot7 or Acot8 or Acox1 or Acox3 or Acsf2 or Acsf3 or Amacr or Baat or Echs1 or Hadh or Hadha or Hadhb or Hsd17b10 or Hsd17b4 or Slc27a1 or Slc27a2 or Slc27a3 or Slc27a4,Aasdh; Acaa1a; Acaa1b; Acaa2; Acot1; Acot2; Acot4; Acot7; Acot8; Acox1; Acox3; Acsf2; Acsf3; Amacr; Baat; Echs1; Hadh; Hadha; Hadhb; Hsd17b10; Hsd17b4; Slc27a1; Slc27a2; Slc27a3; Slc27a4,25,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01066_pos,MAR01066,No name available,1.2473184008714102,0.06965583282873238,False,Aasdh or Acaa1a or Acaa1b or Acaa2 or Acot1 or Acot2 or Acot4 or Acot7 or Acot8 or Acox1 or Acox3 or Acsf2 or Acsf3 or Amacr or Baat or Echs1 or Hadh or Hadha or Hadhb or Hsd17b10 or Hsd17b4 or Slc27a1 or Slc27a2 or Slc27a3 or Slc27a4,Aasdh; Acaa1a; Acaa1b; Acaa2; Acot1; Acot2; Acot4; Acot7; Acot8; Acox1; Acox3; Acsf2; Acsf3; Amacr; Baat; Echs1; Hadh; Hadha; Hadhb; Hsd17b10; Hsd17b4; Slc27a1; Slc27a2; Slc27a3; Slc27a4,25,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01067_pos,MAR01067,No name available,1.2473184008714102,0.06965583282873238,False,Aasdh or Acaa1a or Acaa1b or Acaa2 or Acot1 or Acot2 or Acot4 or Acot7 or Acot8 or Acox1 or Acox3 or Acsf2 or Acsf3 or Amacr or Baat or Echs1 or Hadh or Hadha or Hadhb or Hsd17b10 or Hsd17b4 or Slc27a1 or Slc27a2 or Slc27a3 or Slc27a4,Aasdh; Acaa1a; Acaa1b; Acaa2; Acot1; Acot2; Acot4; Acot7; Acot8; Acox1; Acox3; Acsf2; Acsf3; Amacr; Baat; Echs1; Hadh; Hadha; Hadhb; Hsd17b10; Hsd17b4; Slc27a1; Slc27a2; Slc27a3; Slc27a4,25,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01068_pos,MAR01068,No name available,1.2473184008714102,0.06965583282873238,False,Aasdh or Acaa1a or Acaa1b or Acaa2 or Acot1 or Acot2 or Acot4 or Acot7 or Acot8 or Acox1 or Acox3 or Acsf2 or Acsf3 or Amacr or Baat or Echs1 or Hadh or Hadha or Hadhb or Hsd17b10 or Hsd17b4 or Slc27a1 or Slc27a2 or Slc27a3 or Slc27a4,Aasdh; Acaa1a; Acaa1b; Acaa2; Acot1; Acot2; Acot4; Acot7; Acot8; Acox1; Acox3; Acsf2; Acsf3; Amacr; Baat; Echs1; Hadh; Hadha; Hadhb; Hsd17b10; Hsd17b4; Slc27a1; Slc27a2; Slc27a3; Slc27a4,25,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01069_pos,MAR01069,No name available,1.2473184008714102,0.06965583282873238,False,Aasdh or Acaa1a or Acaa1b or Acaa2 or Acot1 or Acot2 or Acot4 or Acot7 or Acot8 or Acox1 or Acox3 or Acsf2 or Acsf3 or Amacr or Baat or Echs1 or Hadh or Hadha or Hadhb or Hsd17b10 or Hsd17b4 or Slc27a1 or Slc27a2 or Slc27a3 or Slc27a4,Aasdh; Acaa1a; Acaa1b; Acaa2; Acot1; Acot2; Acot4; Acot7; Acot8; Acox1; Acox3; Acsf2; Acsf3; Amacr; Baat; Echs1; Hadh; Hadha; Hadhb; Hsd17b10; Hsd17b4; Slc27a1; Slc27a2; Slc27a3; Slc27a4,25,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01070_pos,MAR01070,No name available,1.2473184008714102,0.06965583282873238,False,Aasdh or Acaa1a or Acaa1b or Acaa2 or Acot1 or Acot2 or Acot4 or Acot7 or Acot8 or Acox1 or Acox3 or Acsf2 or Acsf3 or Amacr or Baat or Echs1 or Hadh or Hadha or Hadhb or Hsd17b10 or Hsd17b4 or Slc27a1 or Slc27a2 or Slc27a3 or Slc27a4,Aasdh; Acaa1a; Acaa1b; Acaa2; Acot1; Acot2; Acot4; Acot7; Acot8; Acox1; Acox3; Acsf2; Acsf3; Amacr; Baat; Echs1; Hadh; Hadha; Hadhb; Hsd17b10; Hsd17b4; Slc27a1; Slc27a2; Slc27a3; Slc27a4,25,1.1.1.35;1.3.3.6;2.3.1.154;2.3.1.16;3.1.2.2;4.2.1.17;5.1.99.4;6.2.1.-
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01071_pos,MAR01071,No name available,1.2473184008714102,0.06965583282873238,False,Cyp4f14 or Cyp4f18 or Cyp4f39 or Cyp4f40,Cyp4f14; Cyp4f18; Cyp4f39; Cyp4f40,4,1.14.13.30
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01072_pos,MAR01072,No name available,1.2473184008714102,0.06965583282873238,False,Cyp4f14 or Cyp4f18 or Cyp4f39 or Cyp4f40,Cyp4f14; Cyp4f18; Cyp4f39; Cyp4f40,4,1.14.13.30
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01073_pos,MAR01073,No name available,1.2473184008714102,0.06965583282873238,False,Alox12,Alox12,1,1.13.11.31
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01074_pos,MAR01074,No name available,1.2473184008714102,0.06965583282873238,False,Hsd17b12 or Ptgr1 or Tecrl,Hsd17b12; Ptgr1; Tecrl,3,1.3.1.-
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01075_pos,MAR01075,No name available,-0.17604566765181778,1.0,False,Alox5,Alox5,1,1.13.11.34
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR01077_pos,MAR01077,No name available,-0.08096156609053069,0.9177033047207391,False,Alox5,Alox5,1,1.13.11.34
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR03015_pos,MAR03015,No name available,1.247318400871393,0.06965583282873238,False,Acot1 or Acot2 or Acot4 or Acot6 or Acot7 or Baat or Egfl8 or Ppt1 or Ppt2,Acot1; Acot2; Acot4; Acot6; Acot7; Baat; Egfl8; Ppt1; Ppt2,9,3.1.2.2;3.1.2.22
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR03886_neg,MAR03886,Carbonyl Reductase (NADPH),-1.381185646664345,0.06965583282873238,False,Cbr1 or Cbr3,Cbr1; Cbr3,2,1.1.1.184
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR03886_pos,MAR03886,Carbonyl Reductase (NADPH),-0.9378157411124944,0.12740389581935602,False,Cbr1 or Cbr3,Cbr1; Cbr3,2,1.1.1.184
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR03887_neg,MAR03887,Carbonyl Reductase (NADPH),-1.584181853893437,0.04554114038133258,True,Dhrs4,Dhrs4,1,1.1.1.184
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR03894_pos,MAR03894,Carbonyl Reductase (NADPH),-1.584181853893437,0.04554114038133258,True,Dhrs4,Dhrs4,1,1.1.1.184
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR03909_pos,MAR03909,Leukotriene-B4 20-Monooxygenase,1.1236625932585347,0.08668985278367534,False,No genes,,0,1.14.13.30
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR03932_pos,MAR03932,Arachidonate 12-Lipoxygenase,-1.381185646664345,0.06965583282873238,False,Alox12,Alox12,1,1.13.11.31
Arachidonic acid metabolism,CD5 hi,1.2473184008714102,119,22,18.487394957983195,MAR03934_pos,MAR03934,Arachidonate 12-Lipoxygenase,-1.584181853893437,0.04554114038133258,True,No genes,,0,1.13.11.31
Galactose metabolism,CD5 lo,-0.30886966436939506,27,3,11.11111111111111,MAR01038_pos,MAR01038,D-Tagatose 1-Phosphate D-Glyceraldehyde-3-Phosphate-Lyase,0.2874055327022587,0.8608725380680741,False,Aldob,Aldob,1,4.1.2.13
Galactose metabolism,CD5 lo,-0.30886966436939506,27,3,11.11111111111111,MAR01472_pos,MAR01472,Ketohexokinase (D-Tagatose),0.2874055327022587,0.8608725380680741,False,Khk,Khk,1,2.7.1.3
Galactose metabolism,CD5 lo,-0.30886966436939506,27,3,11.11111111111111,MAR03944_pos,MAR03944,UTP:alpha-D-glucose-1-phosphate uridylyltransferase,-1.0446174908631438,0.12740389581935602,False,Ugp2,Ugp2,1,2.7.7.9
Galactose metabolism,CD5 lo,-0.30886966436939506,27,3,11.11111111111111,MAR04128_neg,MAR04128,UDP-glucose 4-epimerase,-1.4798862361294558,0.04554114038133258,True,Gale,Gale,1,5.1.3.2
